mlb_id,mlb_name,bp_id,fangraphs,fg_RE24,bp_ERA,bp_FIP,fg_xFIP,bp_cFIP,bp_DRA,fg_SIERA
542642,Rymer Liriano,59915,4779,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
521692,Salvador Perez,57335,7304,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451585,Sam Demel,53201,868,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
473879,Sam Dyson,68372,11710,1.28,2.14,3.13,3.52,101,3.2,3.04
518693,Sam Freeman,57860,6832,2.54,2.61,3.76,3.92,106,3.7,3.59
453539,Sam Fuld,45939,8254,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459967,Sam LeCure,46239,4664,-4.75,3.81,4.21,4.13,111,5.2,3.83
592815,Sam Tuivailala,67139,13485,-5.21,36,33.1,13.31,113,45.45,8.42
519301,Sammy Solis,65913,11457,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
465679,Samuel Deduno,45902,5285,-4.27,4.47,4.34,4.12,110,3.91,3.89
506702,Sandy Leon,55951,5273,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
466459,Sandy Rosario,49804,1525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
433586,Santiago Casilla,35863,2873,17.18,1.7,3.15,3.45,98,2.42,3.05
571697,Scooter Gennett,66539,10339,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425786,Scott Atchison,32273,2642,15.02,2.75,3.1,3.2,93,2.64,2.88
435044,Scott Baker,45498,6176,-8.05,5.47,4.81,4.37,106,4.26,4.24
488683,Scott Barnes,58048,8718,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453222,Scott Carroll,57667,888,-13.95,4.8,4.8,4.58,122,5.14,4.54
571577,Scott Copeland,66520,10706,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
539438,Scott Diamond,57790,5089,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
275933,Scott Downs,398,773,0.36,4.97,4.11,4.37,116,4.41,4.15
455092,Scott Elbert,45523,7489,0.69,2.08,2.87,4.33,106,0.27,4.26
444857,Scott Feldman,45622,6283,3.21,3.74,4.14,4.19,107,4.02,4.33
430668,Scott Hairston,31426,1926,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
431148,Scott Kazmir,31506,4897,8.46,3.55,3.38,3.59,90,3.57,3.61
453186,Scott Maine,57195,885,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445599,Scott Moore,45453,4390,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
623184,Scott Oberg,101264,13911,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446488,Scott Rice,41653,2743,-0.43,5.93,5.01,4.81,117,6.67,4.63
446341,Scott Richmond,57747,4307,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
594988,Scott Schebler,67866,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
502003,Scott Sizemore,50086,2881,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
607087,Scott Snodgress,69860,12020,-6.94,15.43,11.73,8.25,113,22.73,6.4
475100,Scott Van Slyke,46792,4365,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430634,Sean Burnett,31544,1886,0.11,13.5,3.16,4.99,104,4.22,4.25
592231,Sean Coyle,66964,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
448281,Sean Doolittle,53253,1581,11.44,2.73,1.74,2.25,51,1.77,1.53
543219,Sean Gilmartin,65965,12781,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
488936,Sean Halton,59225,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
445156,Sean Marshall,48179,5905,-11.35,7.71,5.03,4.84,120,10,4.43
543594,Sean Nolin,65982,11341,-0.5,9,16.16,4.37,106,9.51,5.56
457711,Sean O'Sullivan,51986,9137,-2,6.39,5.55,4.06,114,6.32,4.31
446481,Sean Rodriguez,45471,6589,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
489265,Sergio Romo,49543,9817,4.96,3.72,3.91,3.4,92,3.45,2.7
435045,Sergio Santos,42394,4734,-9.87,8.57,6.06,4.12,106,8.82,4
595307,Seth Maness,68920,12235,4.59,2.91,3.35,3.19,96,3.5,2.88
519229,Seth Rosin,65904,10606,-0.36,6.75,2.41,3.31,102,5.28,3.16
452234,Seth Smith,48892,7331,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
605894,Severino Gonzalez,69116,14697,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
623406,Shae Simmons,101412,14200,3.18,2.91,3.1,3.22,100,3.24,3.25
572888,Shane Greene,60907,10756,-2.65,3.78,3.76,3.4,94,4.65,3.41
400076,Shane Loux,1432,1613,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451089,Shane Peterson,58267,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
453203,Shane Robinson,51936,4249,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425664,Shane Victorino,16634,1677,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451788,Shaun Marcum,45553,6204,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
542888,Shawn Armstrong,70293,12857,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429718,Shawn Hill,36960,1882,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518875,Shawn Kelley,56533,7773,1.3,4.53,3.04,3.1,77,2.84,2.6
502523,Shawn O'Malley,50314,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
474521,Shawn Tolleson,65765,10481,3.66,2.76,4.26,3.83,98,3.01,3.4
571946,Shelby Miller,60626,10197,0.34,3.74,4.51,4.47,119,3.95,4.6
425783,Shin-Soo Choo,31672,3174,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501563,Simon Castro,50837,9243,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435401,Skip Schumaker,42557,3704,0.41,0,6.1,8.6,107,2.07,9.9
593647,Socrates Brito,67422,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
543243,Sonny Gray,70306,12768,14.78,3.08,3.49,3.47,95,3.2,3.56
607359,Spencer Patton,69954,12361,4.37,0.96,2.09,2.99,96,-0.41,2.72
516770,Starlin Castro,57278,4579,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
516782,Starling Marte,56034,9241,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
552662,Stefen Romero,59550,11746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452220,Stephen Drew,45606,4251,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543155,Stephen Fife,57836,8077,-2.25,6,8.94,3.5,106,8.53,3.19
543668,Stephen Pryor,65986,10663,-1.55,0,5.56,6.27,109,6.9,6.94
544931,Stephen Strasburg,61056,10131,8.57,3.14,2.91,2.56,82,3.84,2.64
519390,Stephen Vogt,56945,5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
571441,Steve Ames,60681,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
518553,Steve Cishek,55725,6483,2.16,3.17,2.14,2.54,73,3.43,2.34
502182,Steve Clevenger,50170,9542,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
447755,Steve Delabar,45913,11827,1.85,4.91,5.61,5.51,123,4.38,5.09
453580,Steve Edlefsen,53289,2185,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
544993,Steve Geltz,58219,8402,-4.75,3.24,7,3.92,93,6.96,2.65
489002,Steve Johnson,49386,4053,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543459,Steve Lombardozzi,58394,5422,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
456665,Steve Pearce,48428,9957,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519330,Steve Susdorf,58722,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
476270,Steve Tolleson,49084,4450,0.36,0,1.16,3.6,101,4.3,3.98
452722,Steven Lerud,46272,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
571927,Steven Matz,99821,13361,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
570615,Steven Moya,66299,11854,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519306,Steven Souza Jr.,56806,5667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453214,Steven Wright,56987,8185,1.78,2.57,2.87,2.31,90,3.45,2.16
516935,Stolmy Pimentel,57134,6415,-5.77,5.23,4.42,4.16,98,5.38,3.45
516970,Sugar Ray Marimon,56023,6027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519008,T.J. McFarland,58436,3237,1.84,2.76,3.31,3.62,103,4.72,3.19
592836,Taijuan Walker,67148,11836,4.72,2.61,3.71,3.88,104,3.86,3.97
543699,Tanner Roark,58921,8753,19.78,2.85,3.44,3.84,105,3.66,3.93
489294,Tanner Scheppers,61061,10267,-12.61,9,6.77,4.69,116,7.75,4.26
605227,Taylor Featherston,70443,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
488919,Taylor Green,51783,9147,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592398,Taylor Hill,68579,12515,-3.88,9,3.66,4.65,110,8.69,4.13
518863,Taylor Jordan,59336,10466,-7.53,5.61,4.47,4.28,115,8.17,4.18
543380,Taylor Jungmann,70756,13119,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592506,Taylor Lindsey,67045,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
460003,Taylor Teagarden,46822,5199,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543853,Taylor Thompson,60040,10019,-3.31,10.13,6.91,5.84,112,12.01,5.04
594027,Tayron Guerrero,67641,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
605253,Terrance Gore,69538,13658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519403,Thad Weber,58292,8036,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
474494,Thomas Field,57835,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
489166,Thomas Neal,51808,9461,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
542921,Tim Beckham,58058,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
572718,Tim Berry,66625,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
525768,Tim Collins,57679,3164,-0.17,3.86,4.83,5.09,115,4.19,4.6
608641,Tim Cooney,100289,13762,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457422,Tim Dillard,47352,5518,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543148,Tim Federowicz,58217,8609,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
218596,Tim Hudson,938,921,-0.14,3.57,3.51,3.57,104,4.49,3.66
453311,Tim Lincecum,51967,5705,-18.91,4.74,4.28,3.81,119,5.51,3.95
431162,Tim Stauffer,45617,6432,-2.43,3.5,2.99,3.25,91,4.99,3.09
543334,TJ House,60836,9121,3.7,3.35,3.72,3.1,99,4.87,2.96
434298,Todd Coffey,33967,2467,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592239,Todd Cunningham,66969,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
453943,Todd Frazier,53395,785,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445170,Todd Redmond,48532,9943,-3.3,3.24,3.59,4.47,100,3.78,3.95
452733,Tom Gorzelanny,45530,6244,-0.92,0.86,2.96,3.67,99,4.21,3.11
543408,Tom Koehler,58356,6570,3.85,3.81,3.81,4.15,112,3.88,4.16
452666,Tom Wilhelmsen,65756,9975,13.6,2.27,3.76,3.69,103,2.72,3.54
542513,Tomas Telis,59818,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
462102,Tommy Hanson,52080,9129,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459415,Tommy Hottovy,45539,7542,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
488984,Tommy Hunter,57403,1157,8.9,2.97,3.18,3.23,92,3.52,3.04
571830,Tommy Joseph,66557,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
592454,Tommy Kahnle,67028,11384,3.18,4.19,3.99,3.9,102,2.5,3.64
600303,Tommy La Stella,69305,12371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518927,Tommy Layne,55935,7501,0.35,0.95,3.11,3.93,105,3.11,3.86
523265,Tommy Medica,65927,11147,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543548,Tommy Milone,58459,7608,-7.42,4.19,4.72,4.56,113,5.18,4.57
502054,Tommy Pham,50106,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
473234,Tony Abreu,46923,5053,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
542999,Tony Campana,58124,4964,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
571561,Tony Cingrani,70349,12555,-6.89,4.55,5.34,4.45,117,6.16,4.37
488810,Tony Cruz,55765,2802,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448242,Tony Gwynn Jr.,45423,6141,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
506997,Tony Sanchez,59319,6178,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448609,Tony Sipp,46630,8280,7.76,3.38,2.96,2.94,77,1.83,2.43
453265,Tony Watson,56957,3132,16.22,1.63,2.66,2.84,78,3.33,2.39
547172,Tony Wolters,66017,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
116338,Torii Hunter,1480,731,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429715,Travis Blackley,31670,3234,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459941,Travis Buck,47162,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
518595,Travis d'Arnaud,55784,7739,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400098,Travis Hafner,1264,1573,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448170,Travis Ishikawa,37362,4793,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543768,Travis Shaw,69188,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
501983,Travis Snider,50073,2830,-1.56,18,7.1,7.13,106,9.2,7.5
475243,Travis Wood,49168,9884,-32.91,5.03,4.35,4.51,116,5.01,4.41
572204,Trayce Thompson,60737,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
477054,Trayvon Robinson,48550,9875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
545333,Trevor Bauer,70335,12703,-10.16,4.18,4.04,4.14,102,4.32,3.95
457707,Trevor Bell,47068,7074,-3.82,67.5,12.1,15.84,110,46.48,8.52
502239,Trevor Cahill,50199,6249,-24.95,5.61,3.86,3.83,109,5.23,3.96
460067,Trevor Crowe,47391,3402,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543507,Trevor May,58911,6398,-18.71,7.88,4.8,4.38,106,5.83,4.2
461858,Trevor Plouffe,46607,7462,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
572096,Trevor Rosenthal,60664,10745,5.17,3.2,2.96,3.73,89,3.4,3.4
461856,Troy Patton,48398,8368,-2.19,5.14,4.2,3.76,101,5.97,3.4
453064,Troy Tulowitzki,46724,3531,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
493159,Tsuyoshi Wada,51334,13046,2.05,3.25,3.72,3.96,100,4.37,3.89
571466,Tucker Barnhart,59592,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
488912,Tuffy Gosewisch,49364,5277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
571841,Ty Kelly,60927,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
421064,Ty Wigginton,592,1491,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
542881,Tyler Anderson,65947,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
592122,Tyler Austin,66927,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
543022,Tyler Chatwood,58241,4338,-1.23,4.5,4.85,3.64,104,3.75,3.77
461325,Tyler Clippard,45514,5640,8.59,2.18,2.72,3.28,82,2.52,2.62
543031,Tyler Cloyd,58155,8536,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
607385,Tyler Collins,70568,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
502125,Tyler Colvin,50137,5310,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452095,Tyler Flowers,52532,9134,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
488917,Tyler Graham,51782,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
460022,Tyler Greene,47770,4675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
534627,Tyler Holt,65939,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
502285,Tyler Ladendorf,58250,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
544928,Tyler Lyons,68438,11334,-6.87,4.42,3.62,3.65,96,4.43,3.32
554431,Tyler Matzek,66214,10058,10.04,4.05,3.75,3.92,102,3.82,4.08
489138,Tyler Moore,58470,7244,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
621397,Tyler Olson,102149,14741,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543629,Tyler Pastornicky,58524,6777,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502356,Tyler Robertson,50248,3223,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
573135,Tyler Saladino,66662,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
572140,Tyler Skaggs,61000,10190,-5.47,4.3,3.58,3.65,101,3.97,3.74
592804,Tyler Thornburg,67137,10688,-3.05,4.25,3.78,4.87,114,4.28,4.6
592869,Tyler Wilson,68721,12691,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592433,Tyrell Jenkins,67022,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
445204,Tyson Brummett,52875,509,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
475115,Tyson Ross,58617,7872,0.88,2.81,3.22,3.11,95,3.99,3.21
434622,Ubaldo Jimenez,37512,3374,-11.08,4.81,4.7,4.48,117,5,4.61
474699,Vance Worley,58195,6435,5.22,2.85,3.41,3.54,100,4.52,3.68
502195,Vic Black,61032,9195,8.64,2.6,3.74,4.16,111,3.85,3.98
469690,Victor Marte,54154,5158,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400121,Victor Martinez,1105,393,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
573064,Vidal Nuno,60488,9674,-12.87,4.56,4.51,4.11,110,4.49,3.99
476570,Vin Mazzaro,49777,5231,0.99,3.48,6.01,5.07,110,4.54,4.56
572714,Vince Belnome,60169,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
592826,Vincent Velasquez,67143,11189,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502260,Vinnie Pestano,57123,4782,2.19,2.89,3.27,2.81,84,4.92,2.07
451584,Wade Davis,47360,7441,24.04,1,1.22,1.93,52,1.39,1.61
453281,Wade LeBlanc,51959,5221,2.73,3.94,3.53,3.96,99,3.23,3.81
489119,Wade Miley,58453,8779,-6.23,4.34,3.95,3.5,104,4.23,3.67
434643,Wandy Rodriguez,45618,2586,-13.76,6.75,7.38,4.34,117,8.74,4.29
623913,Wei-Chung Wang,102199,14382,-15.99,10.9,7.66,5.26,118,10.57,4.47
612672,Wei-Yin Chen,53026,13071,3.06,3.54,3.92,3.75,97,4.34,3.85
456078,Welington Castillo,52461,3256,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
449079,Wesley Wright,49178,5960,5.1,3.17,3.41,3.8,108,3.64,3.65
571976,Wil Myers,60635,10047,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408242,Wil Nieves,11429,1556,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
541600,Wilfredo Tovar,59407,10416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501647,Wilin Rosario,50900,8002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457133,Wilkin Ramirez,48734,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
516853,Wilking Rodriguez,56674,8801,0.88,0,3.66,6.1,103,2.73,7.32
501789,Will Harris,51032,3192,-1.09,4.34,3.17,3.09,84,4.09,2.53
605342,Will Locante,70834,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
519025,Will Middlebrooks,58259,7002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
349193,Will Ohman,17455,296,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
489242,Will Rhymes,46601,9802,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519293,Will Smith,58281,8048,0.49,3.7,3.22,3.08,82,4.82,2.79
461416,Will Venable,49138,211,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
554234,Williams Perez,66155,11592,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
217100,Willie Bloomquist,1139,1066,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407483,Willie Harris,1536,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
591994,Willy Garcia,66914,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
594694,Wilmer Difo,67700,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
527038,Wilmer Flores,57850,5827,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
521655,Wilmer Font,56278,5257,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400140,Wilson Betemit,19093,1861,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
467092,Wilson Ramos,49829,1433,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446641,Wilton Lopez,55973,4227,-6.54,11.37,8,3.04,107,15.1,3.09
503449,Wily Peralta,50538,7738,2.09,3.53,4.08,3.64,109,4.2,3.73
592144,Wynton Bernard,100197,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
593428,Xander Bogaerts,67248,12161,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
542897,Xavier Avery,58035,8471,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458584,Xavier Cedeno,47243,36,-0.69,3.86,3.53,2.94,102,6,3.11
294558,Xavier Nady,16624,1658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
449082,Xavier Paul,48402,5963,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
489305,Xavier Scruggs,58649,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
592680,Yadiel Rivera,67093,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425877,Yadier Molina,31391,7007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543228,Yan Gomes,60834,9627,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
500208,Yangervis Solarte,51557,5352,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
624577,Yasiel Puig,101652,14225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518735,Yasmani Grandal,65870,11368,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
630111,Yasmany Tomas,102355,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
593479,Yean Carlos Gil,67298,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
554340,Yimi Garcia,66174,12095,2.67,1.8,4.2,3.24,99,1.71,2.59
493316,Yoenis Cespedes,53004,13110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
500721,Yoervis Medina,51591,10498,-1.71,2.68,3.48,3.59,99,4.14,3.28
456071,Yohan Flande,52458,5057,0.05,5.19,3.97,3.73,107,3.07,3.79
464416,Yohan Pino,46591,6955,-5.48,5.07,3.97,4.08,96,3.97,4.01
475174,Yonder Alonso,58012,2530,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
570649,Yordano Ventura,66326,11855,9.06,3.2,3.63,3.74,102,4.03,3.87
550298,Yorman Rodriguez,60954,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150275,Yorvit Torrealba,476,1135,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
506648,Yoslan Herrera,53698,7759,1.44,2.7,3.22,4.38,106,6.34,4.28
451596,Yovani Gallardo,47591,8173,-1.58,3.51,3.91,3.64,106,4.36,3.78
506433,Yu Darvish,53155,13074,14.61,3.06,2.87,2.96,72,3.59,2.87
488862,Yunel Escobar,49341,4191,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
493337,Yunesky Maya,51412,11420,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
433589,Yusmeiro Petit,45571,4020,4.34,3.69,2.75,2.84,76,3.65,2.51
573127,Zac Rosscup,60509,9419,-7.46,9.45,4.6,4.07,99,6.86,3.75
502154,Zach Britton,50155,3240,18.72,1.65,3.16,2.82,92,2.1,2.14
503483,Zach Clark,50602,9189,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435043,Zach Duke,45522,3840,9.81,2.45,2.11,2.09,73,3,1.95
545346,Zach Lee,68440,11468,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518963,Zach Lutz,55999,3735,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502083,Zach McAllister,50118,2895,-12.27,5.23,3.47,3.84,97,4.8,3.86
435261,Zach Miner,31357,3193,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
